seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
VII	996875	996875	1	+	1	4	1	1	0	2	1	Promoter	7	996869	998188	1320	1	YGR252W	YGR252W_mRNA	6
VII	1000890	1000890	1	+	1	65	1	1	0	2	1	Promoter	7	1000927	1002240	1314	1	YGR254W	YGR254W_mRNA	-37
VII	1004573	1004573	1	+	1	3	1	1	0	2	1	Promoter	7	1004624	1006102	1479	1	YGR256W	YGR256W_mRNA	-51
VII	1011937	1011937	1	+	1	3	1	1	0	2	1	Promoter	7	1012485	1014089	1605	1	YGR260W	YGR260W_mRNA	-548
VII	1011988	1011988	1	+	1	4	1	1	0	2	1	Promoter	7	1012485	1014089	1605	1	YGR260W	YGR260W_mRNA	-497
VII	1012270	1012287	18	+	3	18	0.44	18	1.17	0.47	0.03	Promoter	7	1012485	1014089	1605	1	YGR260W	YGR260W_mRNA	-198
VII	1012487	1012487	1	+	1	7	1	1	0	2	1	Promoter	7	1012485	1014089	1605	1	YGR260W	YGR260W_mRNA	2
VII	1017993	1017993	1	+	1	4	1	1	0	2	1	Distal Intergenic	7	1021648	1022058	411	1	YGR265W	YGR265W_mRNA	-3655
VII	1022576	1022576	1	+	1	3	1	1	0	2	1	Promoter	7	1022656	1024761	2106	1	YGR266W	YGR266W_mRNA	-80
VII	1022615	1022615	1	+	1	4	1	1	0	2	1	Promoter	7	1022656	1024761	2106	1	YGR266W	YGR266W_mRNA	-41
VII	1026873	1026879	7	+	2	18	0.61	7	0.67	1.04	0.04	Exon (YGR269W_mRNA/YGR269W, exon 1 of 1)	7	1026636	1026962	327	1	YGR269W	YGR269W_mRNA	237
VII	1027212	1027320	109	+	22	260	0.18	109	-0.03	-1.91	0.12	Promoter	7	1027370	1031509	4140	1	YGR270W	YGR270W_mRNA	-50
VII	1027370	1027372	3	+	2	18	0.61	3	-0.22	1.04	0.04	Promoter	7	1027370	1031509	4140	1	YGR270W	YGR270W_mRNA	0
VII	1027426	1027446	21	+	2	7	0.57	21	1.43	1.01	0.01	Promoter	7	1027370	1031509	4140	1	YGR270W	YGR270W_mRNA	56
VII	1031768	1031783	16	+	2	6	0.5	16	0	1	0	Promoter	7	1031791	1037694	5904	1	YGR271W	YGR271W_mRNA	-8
VII	1043234	1043284	51	+	12	162	0.24	51	0.31	-1.13	0.13	Promoter	7	1043276	1043749	474	1	YGR275W	YGR275W_mRNA	0
VII	1051972	1051972	1	+	1	3	1	1	0	2	1	Promoter	7	1052824	1057257	4434	1	YGR281W	YGR281W_mRNA	-852
VII	1052540	1052558	19	+	3	13	0.38	19	1.15	0.42	0.01	Promoter	7	1052824	1057257	4434	1	YGR281W	YGR281W_mRNA	-266
VII	1052594	1052607	14	+	3	20	0.55	14	-1.05	0.56	0.09	Promoter	7	1052824	1057257	4434	1	YGR281W	YGR281W_mRNA	-217
VII	1052645	1052656	12	+	3	10	0.4	12	0.7	0.43	0.01	Promoter	7	1052824	1057257	4434	1	YGR281W	YGR281W_mRNA	-168
VII	1052755	1052755	1	+	1	5	1	1	0	2	1	Promoter	7	1052824	1057257	4434	1	YGR281W	YGR281W_mRNA	-69
VII	1052938	1052938	1	+	1	3	1	1	0	2	1	Exon (YGR281W_mRNA/YGR281W, exon 1 of 1)	7	1052824	1057257	4434	1	YGR281W	YGR281W_mRNA	114
VII	1078611	1078617	7	+	2	11	0.64	7	-0.82	1.05	0.05	Downstream (2-3kb)	7	1080306	1080668	363	1	YGR294W	YGR294W_mRNA	-1689
VII	14258	14273	16	-	4	20	0.35	16	-0.45	0.04	0.02	Promoter	7	12481	14157	1677	2	YGL257C	YGL257C_mRNA	-116
VII	23086	23086	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	25718	27484	1767	2	YGL252C	YGL252C_mRNA	4398
VII	26744	26744	1	-	1	3	1	1	0	2	1	Exon (YGL252C_mRNA/YGL252C, exon 1 of 1)	7	25718	27484	1767	2	YGL252C	YGL252C_mRNA	740
VII	27510	27510	1	-	1	5	1	1	0	2	1	Promoter	7	25718	27484	1767	2	YGL252C	YGL252C_mRNA	-26
VII	27541	27544	4	-	2	13	0.77	4	0.81	1.22	0.22	Promoter	7	25718	27484	1767	2	YGL252C	YGL252C_mRNA	-60
VII	35107	35107	1	-	1	3	1	1	0	2	1	Promoter	7	33109	35013	1905	2	RME3	RME3_ncRNA	-94
VII	35377	35377	1	-	1	4	1	1	0	2	1	Promoter	7	33109	35013	1905	2	RME3	RME3_ncRNA	-364
VII	38800	38820	21	-	4	18	0.39	21	0.39	0.07	0.04	Promoter	7	37617	38780	1164	2	YGL246C	YGL246C_mRNA	-40
VII	45236	45265	30	-	4	24	0.46	30	2.42	0.18	0.09	Promoter	7	44652	45197	546	2	YGL242C	YGL242C_mRNA	-68
VII	53576	53612	37	-	5	43	0.4	37	8.42	0.14	0.2	Promoter	7	52731	53528	798	2	YGL237C	YGL237C_mRNA	-84
VII	55809	55809	1	-	1	3	1	1	0	2	1	Promoter	7	53787	55796	2010	2	YGL236C	YGL236C_mRNA	-13
VII	63631	63640	10	-	3	22	0.45	10	-0.14	0.56	0.09	Promoter	7	63048	63620	573	2	YGL231C	YGL231C_mRNA	-20
VII	73189	73231	43	-	5	30	0.27	43	-5.3	-0.25	0.03	Promoter	7	72749	73158	410	2	YGL226C-A	YGL226C-A_mRNA	-73
VII	78948	78948	1	-	1	4	1	1	0	2	1	Promoter	7	78015	78857	843	2	YGL224C	YGL224C_mRNA	-91
VII	78976	78976	1	-	1	3	1	1	0	2	1	Promoter	7	78015	78857	843	2	YGL224C	YGL224C_mRNA	-119
VII	80375	80375	1	-	1	5	1	1	0	2	1	Promoter	7	79112	80365	1254	2	YGL223C	YGL223C_mRNA	-10
VII	81191	81266	76	-	22	361	0.17	76	13.85	-1.92	0.12	Promoter	7	80659	81186	528	2	YGL222C	YGL222C_mRNA	-80
VII	82300	82316	17	-	3	30	0.47	17	-4.47	0.57	0.1	Promoter	7	81426	82292	867	2	YGL221C	YGL221C_mRNA	-24
VII	84276	84308	33	-	6	27	0.26	33	-0.07	-0.52	0.03	Promoter	7	82878	84257	1380	2	YGL219C	YGL219C_mRNA	-51
VII	91256	91289	34	-	7	41	0.37	34	-2.09	-0.55	0.09	Promoter	7	90054	91247	1194	2	YGL213C	YGL213C_mRNA	-42
VII	94648	94648	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	90054	91247	1194	2	YGL213C	YGL213C_mRNA	-3401
VII	95231	95231	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	90054	91247	1194	2	YGL213C	YGL213C_mRNA	-3984
VII	95419	95419	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	90054	91247	1194	2	YGL213C	YGL213C_mRNA	-4172
VII	103001	103008	8	-	2	7	0.57	8	0.5	1.01	0.01	Exon (YGL206C_mRNA/YGL206C, exon 1 of 1)	7	102543	107504	4962	2	YGL206C	YGL206C_mRNA	4503
VII	103212	103212	1	-	1	3	1	1	0	2	1	Exon (YGL206C_mRNA/YGL206C, exon 1 of 1)	7	102543	107504	4962	2	YGL206C	YGL206C_mRNA	4292
VII	107560	107600	41	-	8	76	0.26	41	2	-0.87	0.04	Promoter	7	102543	107504	4962	2	YGL206C	YGL206C_mRNA	-96
VII	107633	107633	1	-	1	3	1	1	0	2	1	Promoter	7	102543	107504	4962	2	YGL206C	YGL206C_mRNA	-129
VII	120959	120962	4	-	2	12	0.67	4	-0.5	1.08	0.08	Promoter	7	117854	120907	3054	2	YGL201C	YGL201C_mRNA	-55
VII	123315	123366	52	-	9	123	0.46	52	-10.15	-0.52	0.2	Promoter	7	122694	123305	612	2	YGL200C	YGL200C_mRNA	-61
VII	124260	124260	1	-	1	3	1	1	0	2	1	Promoter	7	123572	124042	471	2	YGL199C	YGL199C_mRNA	-218
VII	139969	139969	1	-	1	3	1	1	0	2	1	Promoter	7	139719	139961	243	2	YGL194C-A	YGL194C-A_mRNA	-8
VII	140001	140023	23	-	5	41	0.54	23	5.56	0.14	0.2	Promoter	7	139719	139961	243	2	YGL194C-A	YGL194C-A_mRNA	-62
VII	140189	140216	28	-	5	24	0.29	28	-1.67	-0.24	0.04	Promoter	7	139719	139961	243	2	YGL194C-A	YGL194C-A_mRNA	-255
VII	141733	141733	1	-	1	3	1	1	0	2	1	Promoter	7	140368	141726	1359	2	YGL194C	YGL194C_mRNA	-7
VII	141778	141806	29	-	3	31	0.68	29	-6.32	0.81	0.25	Promoter	7	140368	141726	1359	2	YGL194C	YGL194C_mRNA	-80
VII	144043	144054	12	-	3	10	0.4	12	-1	0.43	0.01	Promoter	7	141898	144120	2223	2	RME2	RME2_ncRNA	77
VII	144136	144136	1	-	1	8	1	1	0	2	1	Promoter	7	141898	144120	2223	2	RME2	RME2_ncRNA	-16
VII	147627	147718	92	-	11	77	0.29	92	2.73	-1.12	0.1	Promoter	7	145809	147389	1581	2	YGL190C	YGL190C_mRNA	-329
VII	147902	147980	79	-	10	94	0.2	79	-8.98	-1.11	0.07	Promoter	7	145809	147389	1581	2	YGL190C	YGL190C_mRNA	-591
VII	148549	148549	1	-	1	3	1	1	0	2	1	Promoter	7	148229	148588	360	2	YGL189C	YGL189C_mRNA	39
VII	148590	148598	9	-	2	68	0.96	9	3.65	1.74	0.74	Promoter	7	148229	148588	360	2	YGL189C	YGL189C_mRNA	-10
VII	148910	149023	114	-	29	499	0.41	114	8.84	-1.52	0.27	Promoter	7	148824	148964	141	2	YGL188C-A	YGL188C-A_mRNA	0
VII	149070	149086	17	-	2	6	0.5	17	0	1	0	Promoter	7	148824	148964	141	2	YGL188C-A	YGL188C-A_mRNA	-122
VII	150568	150587	20	-	3	23	0.43	20	-3.11	0.57	0.1	Promoter	7	149704	150171	468	2	YGL187C	YGL187C_mRNA	-416
VII	150630	150649	20	-	5	40	0.25	20	1.7	-0.26	0.03	Promoter	7	149704	150171	468	2	YGL187C	YGL187C_mRNA	-478
VII	150684	150684	1	-	1	3	1	1	0	2	1	Promoter	7	149704	150171	468	2	YGL187C	YGL187C_mRNA	-513
VII	152784	152820	37	-	3	9	0.33	37	2	0.42	0	Promoter	7	151037	152776	1740	2	YGL186C	YGL186C_mRNA	-44
VII	154315	154315	1	-	1	13	1	1	0	2	1	Promoter	7	153167	154306	1140	2	YGL185C	YGL185C_mRNA	-9
VII	156075	156077	3	-	2	9	0.67	3	0.33	1.08	0.08	Promoter	7	154615	156012	1398	2	YGL184C	YGL184C_mRNA	-65
VII	157607	157626	20	-	2	8	0.62	20	-2.38	1.05	0.05	Promoter	7	157273	157596	324	2	YGL182C	YGL182C_mRNA	-30
VII	165029	165031	3	-	2	12	0.5	3	0	1	0	Promoter	7	163409	165091	1683	2	YGL179C	YGL179C_mRNA	62
VII	165098	165118	21	-	2	8	0.62	21	-2.5	1.05	0.05	Promoter	7	163409	165091	1683	2	YGL179C	YGL179C_mRNA	-27
VII	165154	165170	17	-	2	15	0.8	17	4.8	1.28	0.28	Promoter	7	163409	165091	1683	2	YGL179C	YGL179C_mRNA	-79
VII	167507	167507	1	-	1	5	1	1	0	2	1	Distal Intergenic	7	163409	165091	1683	2	YGL179C	YGL179C_mRNA	-2416
VII	167542	167542	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	163409	165091	1683	2	YGL179C	YGL179C_mRNA	-2451
VII	173842	173842	1	-	1	3	1	1	0	2	1	Exon (YGL175C_mRNA/YGL175C, exon 1 of 1)	7	173285	174322	1038	2	YGL175C	YGL175C_mRNA	480
VII	180430	180448	19	-	4	30	0.57	19	3.3	0.35	0.18	Promoter	7	175527	180113	4587	2	YGL173C	YGL173C_mRNA	-335
VII	190672	190680	9	-	2	8	0.62	9	1	1.05	0.05	Promoter	7	187616	190468	2853	2	YGL167C	YGL167C_mRNA	-212
VII	190759	190764	6	-	2	23	0.57	6	0.33	1.01	0.01	Promoter	7	187616	190468	2853	2	YGL167C	YGL167C_mRNA	-296
VII	190824	190856	33	-	9	51	0.29	33	-0.31	-0.96	0.07	Promoter	7	187616	190468	2853	2	YGL167C	YGL167C_mRNA	-388
VII	190881	190903	23	-	2	7	0.57	23	1.57	1.01	0.01	Promoter	7	187616	190468	2853	2	YGL167C	YGL167C_mRNA	-435
VII	193305	193311	7	-	2	10	0.7	7	1.2	1.12	0.12	Promoter	7	191978	193300	1323	2	YGL164C	YGL164C_mRNA	-11
VII	193337	193337	1	-	1	3	1	1	0	2	1	Promoter	7	191978	193300	1323	2	YGL164C	YGL164C_mRNA	-37
VII	196526	196526	1	-	1	5	1	1	0	2	1	Promoter	7	193707	196403	2697	2	YGL163C	YGL163C_mRNA	-123
VII	200172	200188	17	-	4	19	0.42	17	0.95	0.11	0.05	Promoter	7	199210	200142	933	2	YGL161C	YGL161C_mRNA	-46
VII	200218	200251	34	-	8	74	0.45	34	2.72	-0.49	0.17	Promoter	7	199210	200142	933	2	YGL161C	YGL161C_mRNA	-109
VII	206063	206063	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	199210	200142	933	2	YGL161C	YGL161C_mRNA	-5921
VII	216081	216100	20	-	2	9	0.56	20	-1.06	1.01	0.01	Promoter	7	215278	216096	819	2	YGL154C	YGL154C_mRNA	0
VII	216132	216132	1	-	1	3	1	1	0	2	1	Promoter	7	215278	216096	819	2	YGL154C	YGL154C_mRNA	-36
VII	225679	225689	11	-	3	56	0.57	11	1.61	0.78	0.23	Promoter	7	221104	225573	4470	2	YGL150C	YGL150C_mRNA	-116
VII	225719	225831	113	-	14	106	0.16	113	-0.37	-1.53	0.07	Promoter	7	221104	225573	4470	2	YGL150C	YGL150C_mRNA	-258
VII	225871	225871	1	-	1	3	1	1	0	2	1	Promoter	7	221104	225573	4470	2	YGL150C	YGL150C_mRNA	-298
VII	225916	225928	13	-	2	8	0.62	13	1.5	1.05	0.05	Promoter	7	221104	225573	4470	2	YGL150C	YGL150C_mRNA	-355
VII	226149	226162	14	-	2	9	0.67	14	2.17	1.08	0.08	Promoter	7	221104	225573	4470	2	YGL150C	YGL150C_mRNA	-589
VII	228311	228378	68	-	13	275	0.43	68	4.9	-0.84	0.23	Promoter	7	227754	228329	576	2	YGL147C	YGL147C_mRNA	0
VII	228440	228449	10	-	2	10	0.7	10	-1.8	1.12	0.12	Promoter	7	227754	228329	576	2	YGL147C	YGL147C_mRNA	-120
VII	228483	228490	8	-	3	17	0.59	8	-1.09	0.62	0.13	Promoter	7	227754	228329	576	2	YGL147C	YGL147C_mRNA	-161
VII	229842	229845	4	-	2	7	0.57	4	0.21	1.01	0.01	Promoter	7	228751	229686	936	2	YGL146C	YGL146C_mRNA	-159
VII	234533	234546	14	-	2	7	0.57	14	-0.93	1.01	0.01	Promoter	7	232450	234507	2058	2	YGL144C	YGL144C_mRNA	-39
VII	235977	235990	14	-	3	17	0.41	14	2.26	0.43	0.01	Promoter	7	234717	235958	1242	2	YGL143C	YGL143C_mRNA	-32
VII	238164	238164	1	-	1	7	1	1	0	2	1	Promoter	7	236269	238119	1851	2	YGL142C	YGL142C_mRNA	-45
VII	245199	245199	1	-	1	4	1	1	0	2	1	Promoter	7	241353	245012	3660	2	YGL140C	YGL140C_mRNA	-187
VII	253876	253876	1	-	1	6	1	1	0	2	1	Promoter	7	252897	253859	963	2	YGL136C	YGL136C_mRNA	-17
VII	253908	253914	7	-	2	7	0.57	7	0.43	1.01	0.01	Promoter	7	252897	253859	963	2	YGL136C	YGL136C_mRNA	-55
VII	257274	257274	1	-	1	6	1	1	0	2	1	Distal Intergenic	7	252897	253859	963	2	YGL136C	YGL136C_mRNA	-3415
VII	265899	265931	33	-	4	17	0.35	33	0.71	0.05	0.02	Promoter	7	261648	265859	4212	2	YGL131C	YGL131C_mRNA	-72
VII	269119	269132	14	-	2	22	0.86	14	4.73	1.43	0.43	Promoter	7	267723	269075	1353	2	YGL129C	YGL129C_mRNA	-57
VII	270139	270170	32	-	5	23	0.39	32	-6.07	-0.16	0.07	Promoter	7	269293	270144	852	2	YGL128C	YGL128C_mRNA	0
VII	270782	270852	71	-	10	68	0.22	71	6.72	-1.1	0.07	Promoter	7	270392	270775	384	2	YGL127C	YGL127C_mRNA	-77
VII	276402	276402	1	-	1	5	1	1	0	2	1	Exon (YGL124C_mRNA/YGL124C, exon 1 of 1)	7	274780	276714	1935	2	YGL124C	YGL124C_mRNA	312
VII	276720	276744	25	-	4	19	0.42	25	2.53	0.13	0.06	Promoter	7	274780	276714	1935	2	YGL124C	YGL124C_mRNA	-30
VII	279206	279206	1	-	1	3	1	1	0	2	1	Exon (YGL122C_mRNA/YGL122C, exon 1 of 1)	7	278946	280523	1578	2	YGL122C	YGL122C_mRNA	1317
VII	279345	279345	1	-	1	3	1	1	0	2	1	Exon (YGL122C_mRNA/YGL122C, exon 1 of 1)	7	278946	280523	1578	2	YGL122C	YGL122C_mRNA	1178
VII	280516	280569	54	-	12	262	0.2	54	-0.68	-1.19	0.11	Promoter	7	278946	280523	1578	2	YGL122C	YGL122C_mRNA	0
VII	281136	281136	1	-	1	3	1	1	0	2	1	Promoter	7	280777	281157	381	2	YGL121C	YGL121C_mRNA	21
VII	281283	281283	1	-	1	5	1	1	0	2	1	Promoter	7	280777	281157	381	2	YGL121C	YGL121C_mRNA	-126
VII	283955	284011	57	-	11	84	0.29	57	2.23	-1.08	0.11	Promoter	7	281634	283937	2304	2	YGL120C	YGL120C_mRNA	-74
VII	291696	291696	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	288014	288451	438	2	YGL118C	YGL118C_mRNA	-3245
VII	299748	299780	33	-	4	22	0.41	33	0.55	0.09	0.05	Promoter	7	298178	299728	1551	2	YGL112C	YGL112C_mRNA	-52
VII	303421	303424	4	-	2	11	0.64	4	-0.41	1.05	0.05	Promoter	7	301537	303411	1875	2	YGL110C	YGL110C_mRNA	-13
VII	304069	304121	53	-	9	108	0.45	53	11.34	-0.38	0.25	Promoter	7	303649	304071	423	2	YGL108C	YGL108C_mRNA	0
VII	304166	304166	1	-	1	12	1	1	0	2	1	Promoter	7	303649	304071	423	2	YGL108C	YGL108C_mRNA	-95
VII	306332	306332	1	-	1	10	1	1	0	2	1	Promoter	7	304333	306273	1941	2	YGL107C	YGL107C_mRNA	-59
VII	310185	310185	1	-	1	3	1	1	0	2	1	Promoter	7	308713	310173	1461	2	YGL104C	YGL104C_mRNA	-12
VII	310225	310225	1	-	1	3	1	1	0	2	1	Promoter	7	308713	310173	1461	2	YGL104C	YGL104C_mRNA	-52
VII	319539	319539	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	311505	311933	429	2	YGL102C	YGL102C_mRNA	-7606
VII	330654	330691	38	-	9	52	0.33	38	-6.17	-0.88	0.09	Promoter	7	328874	330607	1734	2	YGL095C	YGL095C_mRNA	-84
VII	334642	334660	19	-	4	13	0.31	19	2.85	0.01	0.01	Promoter	7	331118	334465	3348	2	YGL094C	YGL094C_mRNA	-195
VII	336246	336246	1	-	1	5	1	1	0	2	1	Distal Intergenic	7	331118	334465	3348	2	YGL094C	YGL094C_mRNA	-1781
VII	343066	343066	1	-	1	3	1	1	0	2	1	Promoter	7	342056	343042	987	2	YGL091C	YGL091C_mRNA	-24
VII	346919	346964	46	-	11	81	0.42	46	-6.2	-0.83	0.18	Promoter	7	346406	346904	499	2	YGL087C	YGL087C_mRNA	-60
VII	355538	355538	1	-	1	3	1	1	0	2	1	Distal Intergenic	7	350616	352298	1683	2	YGL084C	YGL084C_mRNA	-3240
VII	361900	361903	4	-	2	22	0.86	4	1.09	1.43	0.43	Promoter	7	360288	361859	1572	2	YGL078C	YGL078C_mRNA	-44
VII	361929	361957	29	-	5	36	0.28	29	-2.11	-0.27	0.02	Promoter	7	360288	361859	1572	2	YGL078C	YGL078C_mRNA	-98
VII	364063	364063	1	-	1	3	1	1	0	2	1	Promoter	7	362225	363916	1692	2	YGL077C	YGL077C_mRNA	-147
VII	365981	365981	1	-	1	3	1	1	0	2	1	Promoter	7	364335	365996	1662	2	YGL076C	YGL076C_mRNA	15
VII	366014	366026	13	-	5	158	0.59	13	-0.93	0.3	0.27	Promoter	7	364335	365996	1662	2	YGL076C	YGL076C_mRNA	-30
VII	366057	366071	15	-	3	11	0.36	15	-1	0.43	0.01	Promoter	7	364335	365996	1662	2	YGL076C	YGL076C_mRNA	-75
VII	374852	374864	13	-	4	30	0.47	13	-1.73	0.16	0.08	Promoter	7	374459	374827	369	2	YGL070C	YGL070C_mRNA	-37
VII	381287	381348	62	-	6	34	0.29	62	-1.09	-0.47	0.05	Promoter	7	379760	381271	1512	2	YGL065C	YGL065C_mRNA	-77
VII	384540	384540	1	-	1	4	1	1	0	2	1	Exon (YGL063C-A_mRNA/YGL063C-A, exon 1 of 1)	7	384502	384651	150	2	YGL063C-A	YGL063C-A_mRNA	111
VII	389705	389705	1	-	1	3	1	1	0	2	1	Promoter	7	388968	389711	744	2	YGL061C	YGL061C_mRNA	6
VII	389738	389799	62	-	8	63	0.4	62	8.48	-0.62	0.13	Promoter	7	388968	389711	744	2	YGL061C	YGL061C_mRNA	-88
VII	395787	395824	38	-	4	18	0.44	38	-5	0.14	0.07	Promoter	7	394966	395829	864	2	YGL057C	YGL057C_mRNA	42
VII	397704	397754	51	-	7	85	0.29	51	-4.76	-0.61	0.07	Promoter	7	396035	397618	1584	2	YGL056C	YGL056C_mRNA	-136
VII	397781	397797	17	-	4	29	0.59	17	2.17	0.38	0.19	Promoter	7	396035	397618	1584	2	YGL056C	YGL056C_mRNA	-179
VII	401285	401368	84	-	10	80	0.2	84	3.34	-1.14	0.05	Promoter	7	400871	401287	417	2	YGL054C	YGL054C_mRNA	0
VII	404167	404167	1	-	1	9	1	1	0	2	1	Downstream (2-3kb)	7	401527	401598	72	2	tE(UUC)G2	tE(UUC)G2_tRNA	-2569
VII	404225	404232	8	-	3	14	0.57	8	1.36	0.59	0.11	Downstream (2-3kb)	7	401527	401598	72	2	tE(UUC)G2	tE(UUC)G2_tRNA	-2634
VII	409740	409778	39	-	6	35	0.43	39	5.74	-0.31	0.11	Promoter	7	406860	409604	2745	2	YGL049C	YGL049C_mRNA	-174
VII	409817	409817	1	-	1	5	1	1	0	2	1	Promoter	7	406860	409604	2745	2	YGL049C	YGL049C_mRNA	-213
VII	411303	411334	32	-	7	44	0.34	32	-4.5	-0.53	0.1	Promoter	7	410069	411286	1218	2	YGL048C	YGL048C_mRNA	-48
VII	413884	413884	1	-	1	3	1	1	0	2	1	Downstream (1-2kb)	7	412294	412367	74	2	tV(AAC)G1	tV(AAC)G1_tRNA	-1517
VII	417221	417261	41	-	6	44	0.36	41	8.89	-0.33	0.1	Promoter	7	416146	417036	891	2	YGL044C	YGL044C_mRNA	-225
VII	420631	420631	1	-	1	4	1	1	0	2	1	Promoter	7	419527	420555	1029	2	YGL040C	YGL040C_mRNA	-76
VII	426825	426849	25	-	3	18	0.5	25	3.61	0.5	0.06	Promoter	7	425362	426804	1443	2	YGL038C	YGL038C_mRNA	-45
VII	427953	427975	23	-	5	38	0.32	23	-2.18	-0.23	0.04	Promoter	7	427297	427947	651	2	YGL037C	YGL037C_mRNA	-28
VII	428010	428058	49	-	8	162	0.39	49	-12.48	-0.36	0.21	Promoter	7	427297	427947	651	2	YGL037C	YGL037C_mRNA	-111
VII	431899	431899	1	-	1	5	1	1	0	2	1	Exon (YGL035C_mRNA/YGL035C, exon 1 of 1)	7	431548	433062	1515	2	YGL035C	YGL035C_mRNA	1163
VII	433062	433094	33	-	6	29	0.24	33	2.17	-0.5	0.03	Promoter	7	431548	433062	1515	2	YGL035C	YGL035C_mRNA	0
VII	433144	433167	24	-	3	20	0.65	24	5.45	0.72	0.19	Promoter	7	431548	433062	1515	2	YGL035C	YGL035C_mRNA	-105
VII	433656	433656	1	-	1	3	1	1	0	2	1	Promoter	7	433214	433579	366	2	YGL034C	YGL034C_mRNA	-77
VII	436874	436911	38	-	6	37	0.3	38	-7.69	-0.38	0.08	Promoter	7	436570	436833	264	2	YGL032C	YGL032C_mRNA	-78
VII	436944	436969	26	-	5	25	0.36	26	0.02	-0.19	0.06	Promoter	7	436570	436833	264	2	YGL032C	YGL032C_mRNA	-136
VII	437018	437018	1	-	1	3	1	1	0	2	1	Promoter	7	436570	436833	264	2	YGL032C	YGL032C_mRNA	-185
VII	437943	437943	1	-	1	11	1	1	0	2	1	Promoter	7	437467	437934	468	2	YGL031C	YGL031C_mRNA	-9
VII	438360	438360	1	-	1	3	1	1	0	2	1	Promoter	7	437467	437934	468	2	YGL031C	YGL031C_mRNA	-426
VII	438414	438449	36	-	11	269	0.3	36	-6.41	-0.62	0.24	Promoter	7	437467	437934	468	2	YGL031C	YGL031C_mRNA	-515
VII	443065	443091	27	-	3	18	0.44	27	1.22	0.52	0.07	Promoter	7	441281	442909	1629	2	YGL028C	YGL028C_mRNA	-182
VII	446161	446182	22	-	5	26	0.35	22	-0.12	-0.22	0.04	Promoter	7	443642	446143	2502	2	YGL027C	YGL027C_mRNA	-39
VII	448543	448553	11	-	3	23	0.61	11	1.87	0.68	0.16	Promoter	7	446412	448535	2124	2	YGL026C	YGL026C_mRNA	-18
VII	448579	448579	1	-	1	5	1	1	0	2	1	Promoter	7	446412	448535	2124	2	YGL026C	YGL026C_mRNA	-44
VII	449970	449995	26	-	5	40	0.28	26	0.05	-0.23	0.04	Promoter	7	448764	449957	1194	2	YGL025C	YGL025C_mRNA	-38
VII	452114	452153	40	-	8	101	0.29	40	2.44	-0.6	0.13	Promoter	7	450197	452104	1908	2	YGL023C	YGL023C_mRNA	-49
VII	457901	457948	48	-	5	62	0.44	48	0.82	0.08	0.17	Promoter	7	457163	457870	708	2	YGL020C	YGL020C_mRNA	-78
VII	459671	459673	3	-	2	14	0.79	3	0.57	1.25	0.25	Promoter	7	459110	459664	555	2	YGL018C	YGL018C_mRNA	-9
VII	459699	459726	28	-	3	27	0.56	28	-6.17	0.57	0.1	Promoter	7	459110	459664	555	2	YGL018C	YGL018C_mRNA	-62
VII	472419	472448	30	-	6	35	0.31	30	-2.81	-0.36	0.09	Promoter	7	469092	472298	3207	2	YGL013C	YGL013C_mRNA	-150
VII	475267	475283	17	-	6	92	0.32	17	1.98	-0.36	0.09	Promoter	7	474489	475247	759	2	YGL011C	YGL011C_mRNA	-36
VII	478704	478731	28	-	6	51	0.37	28	6.21	-0.34	0.09	Promoter	7	476313	478652	2340	2	YGL009C	YGL009C_mRNA	-79
VII	479779	479782	4	-	2	8	0.62	4	0.38	1.05	0.05	Distal Intergenic	7	476313	478652	2340	2	YGL009C	YGL009C_mRNA	-1130
VII	479808	479844	37	-	4	16	0.38	37	-4.69	0.06	0.03	Distal Intergenic	7	476313	478652	2340	2	YGL009C	YGL009C_mRNA	-1192
VII	479926	479926	1	-	1	5	1	1	0	2	1	Exon (YGL008C_mRNA/YGL008C, exon 1 of 1)	7	476313	478652	2340	2	YGL009C	YGL009C_mRNA	-1274
VII	479966	479980	15	-	3	10	0.4	15	-1.3	0.43	0.01	Exon (YGL008C_mRNA/YGL008C, exon 1 of 1)	7	476313	478652	2340	2	YGL009C	YGL009C_mRNA	-1328
VII	480020	480029	10	-	2	6	0.5	10	0	1	0	Exon (YGL008C_mRNA/YGL008C, exon 1 of 1)	7	476313	478652	2340	2	YGL009C	YGL009C_mRNA	-1377
VII	480070	480070	1	-	1	3	1	1	0	2	1	Exon (YGL008C_mRNA/YGL008C, exon 1 of 1)	7	476313	478652	2340	2	YGL009C	YGL009C_mRNA	-1418
VII	482899	482910	12	-	5	112	0.72	12	-1.6	0.63	0.41	Downstream (2-3kb)	7	482941	483027	87	2	YGL007C-A	YGL007C-A_mRNA	128
